tag	file	line	法人番号	会社名
unit_million	import_firstTime_36.csv	36202	3122000000000	佐藤鉄工所株式会社
unit_million	import_firstTime_36.csv	36218	6011100000000	株式会社フードトラスト
unit_million	import_firstTime_36.csv	36236	6030000000000	株式会社涼風堂
unit_million	import_firstTime_36.csv	36265	4040000000000	株式会社ワラカド
unit_million	import_firstTime_36.csv	36274	4080400000000	株式会社赤ちゃんデパート河田
unit_million	import_firstTime_36.csv	36286	4150000000000	株式会社のいしき金物
unit_million	import_firstTime_36.csv	36305	7120000000000	堀本不動産株式会社
unit_million	import_firstTime_36.csv	36309	4030000000000	ノーブルパートナー株式会社
unit_million	import_firstTime_36.csv	36315	7150000000000	iAT建設株式会社
unit_million	import_firstTime_36.csv	36319	3020000000000	Celio株式会社
unit_million	import_firstTime_36.csv	36332	2010400000000	株式会社ゲートウェイアーチ
unit_million	import_firstTime_36.csv	36346	7012400000000	株式会社小嶋産業
unit_million	import_firstTime_36.csv	36394	8120000000000	有限会社魚奏
unit_million	import_firstTime_36.csv	36396	6320000000000	株式会社花牟礼冷設
unit_million	import_firstTime_36.csv	36399	2360000000000	株式会社賀数電工
unit_million	import_firstTime_36.csv	36412	8350000000000	株式会社リトルマートコーポレーション
unit_million	import_firstTime_36.csv	36425	6180300000000	有限会社皿井植物園
unit_million	import_firstTime_36.csv	36434	1010900000000	株式会社駒井工業
unit_million	import_firstTime_36.csv	36442	1120000000000	和ホーム株式会社
unit_million	import_firstTime_36.csv	36453	9060000000000	株式会社Farm大越
unit_million	import_firstTime_36.csv	36456	6090000000000	株式会社浩庵
unit_million	import_firstTime_36.csv	36469	9040000000000	株式会社ディーメイク
unit_million	import_firstTime_36.csv	36479	2290800000000	凌成工業株式会社
unit_million	import_firstTime_36.csv	36480	1021000000000	コスモ・ロジコム株式会社
unit_million	import_firstTime_36.csv	36493	5180000000000	株式会社足竜
unit_million	import_firstTime_36.csv	36505	7030000000000	カミネ商事株式会社
unit_million	import_firstTime_36.csv	36530	9050000000000	株式会社イイダ
unit_million	import_firstTime_36.csv	36533	9120000000000	株式会社三輪建設
unit_million	import_firstTime_36.csv	36545	8220000000000	株式会社アイディエス
unit_million	import_firstTime_36.csv	36555	9021000000000	株式会社加藤工務店
unit_million	import_firstTime_36.csv	36558	6040000000000	有限会社下河商会
unit_million	import_firstTime_36.csv	36582	1060000000000	株式会社六洽建設
unit_million	import_firstTime_36.csv	36585	5130000000000	株式会社加藤商店
unit_million	import_firstTime_36.csv	36603	6060000000000	株式会社弘陽工業
unit_million	import_firstTime_36.csv	36628	1180000000000	株式会社アイワ工業
unit_million	import_firstTime_36.csv	36637	8050000000000	株式会社アフィデス
unit_million	import_firstTime_36.csv	36644	2030000000000	尾熊牧場株式会社
unit_million	import_firstTime_36.csv	36657	7180300000000	株式会社ノア・エンタープライズ
unit_million	import_firstTime_36.csv	36684	7030000000000	株式会社ウィズ・アペックス
unit_million	import_firstTime_36.csv	36686	6140000000000	株式会社ミズキ
unit_million	import_firstTime_36.csv	36752	5180000000000	株式会社D-MARKET
unit_million	import_firstTime_36.csv	36754	8040000000000	株式会社KIT
unit_million	import_firstTime_36.csv	36765	1150000000000	株式会社エフカンパニー
unit_million	import_firstTime_36.csv	36773	5050000000000	アール・エイチ興業株式会社
unit_million	import_firstTime_36.csv	36782	8020000000000	株式会社BANDO
unit_million	import_firstTime_36.csv	36792	4040000000000	株式会社O企画
unit_million	import_firstTime_36.csv	36816	7120100000000	株式会社匠屋
unit_million	import_firstTime_36.csv	36842	3080400000000	大英株式会社
unit_million	import_firstTime_36.csv	36846	1180000000000	株式会社森部商店
unit_million	import_firstTime_36.csv	36858	9020000000000	株式会社山建
unit_million	import_firstTime_36.csv	36865	4180300000000	株式会社aohana
unit_million	import_firstTime_36.csv	36937	9010600000000	富士商事株式会社
unit_million	import_firstTime_36.csv	36970	6050000000000	株式会社アクシス
unit_million	import_firstTime_36.csv	37008	9010100000000	有限会社泉工業
unit_million	import_firstTime_36.csv	37072	8020000000000	株式会社石田総業
unit_million	import_firstTime_36.csv	37082	2010000000000	株式会社鳥藤
unit_million	import_firstTime_36.csv	37170	9030000000000	田野口板金工業株式会社
unit_million	import_firstTime_36.csv	37816	6180000000000	高木建設株式会社
unit_million	import_firstTime_36.csv	37844	9180000000000	大弘株式会社
unit_million	import_firstTime_36.csv	37920	2010600000000	株式会社サクライ
unit_million	import_firstTime_36.csv	37974	6180000000000	株式会社佐藤製作所
unit_million	import_firstTime_36.csv	37988	6030000000000	株式会社ユーアール
unit_million	import_firstTime_36.csv	38029	6011800000000	株式会社協和工業
unit_million	import_firstTime_36.csv	38045	4120000000000	株式会社エコー
unit_million	import_firstTime_36.csv	38140	9180300000000	株式会社マルトヨ
unit_million	import_firstTime_36.csv	38165	9011700000000	株式会社渡辺商店
unit_million	import_firstTime_36.csv	38198	9140000000000	株式会社aerolabinternational
unit_million	import_firstTime_36.csv	38211	2021000000000	株式会社星防水
unit_million	import_firstTime_36.csv	38255	9080000000000	株式会社オアシス
unit_million	import_firstTime_36.csv	38427	8080100000000	株式会社ホンダ
unit_million	import_firstTime_36.csv	38440	1122000000000	KHG株式会社
unit_million	import_firstTime_36.csv	38491	6180300000000	株式会社ワコウ
unit_million	import_firstTime_36.csv	38503	6120900000000	株式会社原田設備
unit_million	import_firstTime_36.csv	38537	2140000000000	株式会社シャルマン
unit_million	import_firstTime_36.csv	38542	8180300000000	株式会社鈴木住建
unit_million	import_firstTime_36.csv	38581	4100000000000	株式会社寿
unit_million	import_firstTime_36.csv	38584	4030000000000	株式会社OKトラスト
unit_million	import_firstTime_36.csv	38604	1320000000000	新光株式会社
unit_million	import_firstTime_36.csv	38616	1020000000000	株式会社磯崎工務店
unit_million	import_firstTime_36.csv	38631	4130000000000	株式会社サンエー
unit_million	import_firstTime_36.csv	38632	3020000000000	株式会社今井商店
unit_million	import_firstTime_36.csv	38671	9030000000000	株式会社玉城運輸
unit_million	import_firstTime_36.csv	38692	3120000000000	株式会社寺澤
unit_million	import_firstTime_36.csv	38716	7120100000000	株式会社Honest
unit_million	import_firstTime_36.csv	38723	7011100000000	大栄工業株式会社
unit_million	import_firstTime_36.csv	38757	2030000000000	株式会社コーキ解体
unit_million	import_firstTime_36.csv	38816	9021000000000	株式会社エンケルヒュース
unit_million	import_firstTime_36.csv	38868	8120000000000	株式会社DSコーポレーション
unit_million	import_firstTime_36.csv	38874	9010600000000	株式会社島田商店
unit_million	import_firstTime_36.csv	38897	9020000000000	株式会社ミヤタ
unit_million	import_firstTime_36.csv	38912	6080400000000	株式会社エスポワール
unit_million	import_firstTime_36.csv	38918	5040000000000	株式会社八坂工業
unit_million	import_firstTime_36.csv	39048	4021000000000	株式会社常盤商店
unit_million	import_firstTime_36.csv	39054	4180000000000	株式会社服部商店
unit_million	import_firstTime_36.csv	39063	8050000000000	株式会社NGC
unit_million	import_firstTime_36.csv	39074	7020000000000	株式会社佐藤建興
unit_million	import_firstTime_36.csv	39081	1180300000000	榊原工業株式会社
unit_million	import_firstTime_36.csv	39094	3030000000000	株式会社アクシス
unit_million	import_firstTime_36.csv	39115	2030000000000	株式会社One
unit_million	import_firstTime_36.csv	39132	6030000000000	株式会社佐藤工業
unit_million	import_firstTime_36.csv	39137	5180000000000	株式会社田中ふとん店
unit_million	import_firstTime_36.csv	39145	1030000000000	株式会社メディカルプランニング
unit_million	import_firstTime_36.csv	39156	8180000000000	株式会社伊藤商店
unit_million	import_firstTime_36.csv	39163	5040000000000	株式会社Y'sポテンシャル
unit_million	import_firstTime_36.csv	39175	6120100000000	オサオクリエーション株式会社
unit_million	import_firstTime_36.csv	39236	2010000000000	第一科学株式会社
unit_million	import_firstTime_36.csv	39240	8020000000000	株式会社アイワ建装
unit_million	import_firstTime_36.csv	39272	5120100000000	株式会社スタンドホーム
unit_million	import_firstTime_36.csv	39273	2021000000000	有限会社高孝工務店
unit_million	import_firstTime_36.csv	39280	9011800000000	株式会社協栄商亊
unit_million	import_firstTime_36.csv	39293	8120900000000	株式会社ユタカ
unit_million	import_firstTime_36.csv	39318	7020000000000	株式会社KWD
unit_million	import_firstTime_36.csv	39359	4021000000000	株式会社サクラ開発
unit_million	import_firstTime_36.csv	39362	4160000000000	株式会社住まいReホーム
unit_million	import_firstTime_36.csv	39379	3040000000000	株式会社OZZY
unit_million	import_firstTime_36.csv	39423	7130000000000	株式会社山下組
unit_million	import_firstTime_36.csv	39449	5060000000000	株式会社ベルホール小林
unit_million	import_firstTime_36.csv	39463	5160000000000	Beworks株式会社
unit_million	import_firstTime_36.csv	39474	9180000000000	株式会社HSET
unit_million	import_firstTime_36.csv	39496	3030000000000	ハーモナイズ株式会社
unit_million	import_firstTime_36.csv	39504	1120000000000	株式会社ティーエス工業
unit_million	import_firstTime_36.csv	39522	5040000000000	有限会社井上組
unit_million	import_firstTime_36.csv	39537	2180300000000	株式会社アイケーオイル東海
unit_million	import_firstTime_36.csv	39563	8030000000000	株式会社ISI
unit_million	import_firstTime_36.csv	39609	2020000000000	Revols株式会社
unit_million	import_firstTime_36.csv	39686	1040000000000	株式会社村田工業
unit_million	import_firstTime_36.csv	39766	5180300000000	ヒラテ産業有限会社
unit_million	import_firstTime_36.csv	39776	3030000000000	Kスクエア株式会社
unit_million	import_firstTime_36.csv	39785	1180000000000	株式会社福丸
unit_million	import_firstTime_36.csv	39786	8040000000000	大誠工業株式会社
unit_million	import_firstTime_36.csv	39847	7180000000000	有限会社沢来
unit_million	import_firstTime_36.csv	39921	2040000000000	株式会社T-tri
unit_million	import_firstTime_36.csv	39928	6180000000000	サンクレス・リノベーション株式会社
unit_million	import_firstTime_36.csv	40011	1180000000000	株式会社大隆建築
unit_million	import_firstTime_36.csv	40022	6040000000000	三浦建設株式会社
unit_million	import_firstTime_36.csv	40065	7120100000000	株式会社KINJITO
unit_million	import_firstTime_36.csv	40080	9011300000000	株式会社高野松工務店
unit_million	import_firstTime_36.csv	40085	9020000000000	SS工業株式会社
unit_million	import_firstTime_36.csv	40102	3122000000000	丸栄商会株式会社
unit_million	import_firstTime_36.csv	40111	9021000000000	株式会社セイケン
unit_million	import_firstTime_36.csv	40112	7120100000000	株式会社大英
unit_million	import_firstTime_36.csv	40136	7040000000000	日新株式会社
unit_million	import_firstTime_36.csv	40154	3030000000000	K.Sホールディングス株式会社
unit_million	import_firstTime_36.csv	40179	5060000000000	株式会社雅工務店
unit_million	import_firstTime_36.csv	40210	7050000000000	株式会社ヤマケン
unit_million	import_firstTime_36.csv	40227	7021000000000	株式会社新航
unit_million	import_firstTime_36.csv	40229	6120900000000	株式会社グリーン・スタイル
unit_million	import_firstTime_36.csv	40291	6050000000000	株式会社根本商事
unit_million	import_firstTime_36.csv	40302	8012300000000	有限会社大洋工務店
unit_million	import_firstTime_36.csv	40323	9020000000000	水澤不動産株式会社
unit_million	import_firstTime_36.csv	40343	7030000000000	有限会社マサミツ工芸
unit_million	import_firstTime_36.csv	40356	2021000000000	有限会社ヤマダ建築工房
unit_million	import_firstTime_36.csv	40397	6120000000000	有限会社喜多芳憲商店
unit_million	import_firstTime_36.csv	40417	3170000000000	有限会社ヒカル・オーキッド
unit_million	import_firstTime_36.csv	40476	9180000000000	有限会社桃花台配送
unit_million	import_firstTime_36.csv	40510	5050000000000	篠塚建設株式会社
unit_million	import_firstTime_36.csv	40518	2050000000000	株式会社螺旋舎
unit_million	import_firstTime_36.csv	40519	3050000000000	株式会社滝本工業
unit_million	import_firstTime_36.csv	40536	3030000000000	有限会社山本商店
unit_million	import_firstTime_36.csv	40546	7030000000000	有限会社ファースト
unit_million	import_firstTime_36.csv	40554	9030000000000	有限会社河内
unit_million	import_firstTime_36.csv	40569	1010900000000	有限会社ベストコア
unit_million	import_firstTime_36.csv	40573	1011200000000	みらい設計株式会社
unit_million	import_firstTime_36.csv	40613	6020000000000	有限会社藤進
unit_million	import_firstTime_36.csv	40643	1180000000000	RiverCity株式会社
unit_million	import_firstTime_36.csv	40649	3180000000000	有限会社タック
unit_million	import_firstTime_36.csv	40702	8122000000000	有限会社武翔
unit_million	import_firstTime_36.csv	40705	9120900000000	株式会社おおたに
unit_million	import_firstTime_36.csv	40716	3010600000000	株式会社富士商工
unit_million	import_firstTime_36.csv	40736	1060010000000	高原林産株式会社
unit_million	import_firstTime_36.csv	40749	9180000000000	株式会社ホソカワ
unit_million	import_firstTime_36.csv	40757	1120100000000	株式会社matsukou
unit_million	import_firstTime_36.csv	40783	9011600000000	有限会社月光
unit_million	import_firstTime_36.csv	40818	6180000000000	株式会社小河商店
unit_million	import_firstTime_4.csv	43		古川電機製作株式会社
unit_million	import_firstTime_4.csv	55		株式会社岡本工務店
unit_million	import_firstTime_4.csv	69		有限会社青木住宅設備
unit_million	import_firstTime_4.csv	71		美吉建設株式会社
unit_million	import_firstTime_4.csv	77		栗ビル株式会社
unit_million	import_firstTime_4.csv	78		株式会社大中環境
unit_million	import_firstTime_4.csv	132		株式会社ナラムラ
unit_million	import_firstTime_4.csv	142		スリーコウ株式会社
unit_million	import_firstTime_4.csv	146		有限会社三備建設
unit_million	import_firstTime_4.csv	180		株式会社WATANABE
unit_million	import_firstTime_4.csv	232		日本ケミテック株式会社
unit_million	import_firstTime_4.csv	258		株式会社I-S3
unit_million	import_firstTime_4.csv	279		シュウハウス工業株式会社
unit_million	import_firstTime_4.csv	300		有限会社多ヶ谷興業
unit_million	import_firstTime_4.csv	347		ハヤシユナイテッド株式会社
unit_million	import_firstTime_4.csv	375		株式会社菅組
unit_million	import_firstTime_4.csv	411		京浜電設株式会社
unit_million	import_firstTime_4.csv	427		株式会社拓進工営
unit_million	import_firstTime_4.csv	484		株式会社日誠電工
unit_million	import_firstTime_4.csv	490		エイショウ株式会社
unit_million	import_firstTime_4.csv	494		有限会社駿久園
unit_million	import_firstTime_4.csv	495		株式会社バイソン
unit_million	import_firstTime_4.csv	523		松山鋼材株式会社
unit_million	import_firstTime_4.csv	570		田中運輸倉庫株式会社
unit_million	import_firstTime_4.csv	572		株式会社ソルテック工業
unit_million	import_firstTime_4.csv	577		忠建工営株式会社
unit_million	import_firstTime_4.csv	597		株式会社北岡工務店
unit_million	import_firstTime_4.csv	626		株式会社芝尾組
unit_million	import_firstTime_4.csv	643		株式会社フクダ
unit_million	import_firstTime_4.csv	840		LIVEART株式会社
unit_million	import_firstTime_4.csv	881		田中建設株式会社
unit_million	import_firstTime_4.csv	981		株式会社亀岡工務店
unit_million	import_firstTime_4.csv	991		有限会社コレクト
unit_million	import_firstTime_4.csv	1010		株式会社創大
unit_million	import_firstTime_4.csv	1041		株式会社北斗工業
unit_million	import_firstTime_4.csv	1076		有限会社日向栄進産業
unit_million	import_firstTime_4.csv	1077		北里道路株式会社
unit_million	import_firstTime_4.csv	1085		株式会社横浜フォーム
unit_million	import_firstTime_4.csv	1086		株式会社友電設
unit_million	import_firstTime_4.csv	1091		株式会社ケー・ティー・エヌ
unit_million	import_firstTime_4.csv	1095		株式会社丹陽組
unit_million	import_firstTime_4.csv	1107		ケイセイマサキ建設株式会社
unit_million	import_firstTime_4.csv	1110		株式会社相武システム
unit_million	import_firstTime_4.csv	1124		株式会社伊藤総建
unit_million	import_firstTime_4.csv	1135		株式会社九鬼建板
unit_million	import_firstTime_4.csv	1138		株式会社インストリープ
unit_million	import_firstTime_4.csv	1143		株式会社Neo
unit_million	import_firstTime_4.csv	1150		株式会社シンコーホールディングス
unit_million	import_firstTime_4.csv	1163		竹内組株式会社
unit_million	import_firstTime_4.csv	1170		五光建設株式会社
unit_million	import_firstTime_4.csv	1231		株式会社三栄建設
unit_million	import_firstTime_4.csv	1243		株式会社関東第一
unit_million	import_firstTime_4.csv	1248		マークエンタープライズ株式会社
unit_million	import_firstTime_41.csv	90	4180001096157	株式会社自己実現
unit_million	import_firstTime_41.csv	110	8050001023343	株式会社高橋機械
unit_million	import_firstTime_41.csv	136	1200001025677	飛騨高山ケーブルネットワーク株式会社
unit_million	import_firstTime_41.csv	183	5070001019565	ソニック株式会社
unit_million	import_firstTime_41.csv	284	9110001026371	セキ技研株式会社
unit_million	import_firstTime_41.csv	459	4080401005982	株式会社サハラ
unit_million	import_firstTime_41.csv	629	5120001117974	株式会社アルファブレンド
unit_million	import_firstTime_41.csv	647	6120101031117	ネットシステム株式会社
unit_million	import_firstTime_41.csv	710	3013201001143	株式会社オオツカ
unit_million	import_firstTime_41.csv	754	4010901010225	株式会社ビラ・トラスト
unit_million	import_firstTime_41.csv	819	3013101003966	平岡産業株式会社
unit_million	import_firstTime_41.csv	1228	8010001080248	株式会社サマデイ
unit_million	import_firstTime_41.csv	2197	7060002021338	株式会社シブエ
unit_million	import_firstTime_41.csv	2261	4140001069001	株式会社シグマ
unit_million	import_firstTime_41.csv	2273	3140002048491	有限会社高馬
unit_million	import_firstTime_41.csv	2274	7140001060519	日征通信株式会社
unit_million	import_firstTime_41.csv	2277	9010601034478	株式会社クラモチオートサービス
unit_million	import_firstTime_41.csv	2380	7080001013706	葉山産業株式会社
unit_million	import_firstTime_41.csv	2398	4010002032235	有限会社パスウェイソリューションズ
unit_million	import_firstTime_41.csv	2687	4011001054930	株式会社ミライト
unit_million	import_firstTime_41.csv	2696	8180001034261	株式会社伊藤商店
unit_million	import_firstTime_41.csv	2725	6100002020807	有限会社ティンカーベル
unit_million	import_firstTime_41.csv	2730	7030001142088	株式会社イングス
unit_million	import_firstTime_41.csv	2805	9180001083407	光通信システム株式会社
unit_million	import_firstTime_41.csv	2823	4180001092890	村瀬電気株式会社
unit_million	import_firstTime_41.csv	2865	7070001016791	メディアランド・ウィング株式会社
unit_million	import_firstTime_41.csv	3113	2100001004021	ディーアイシージャパン株式会社
unit_million	import_firstTime_41.csv	3739	5012702013389	株式会社イングリウッド
unit_million	import_firstTime_41.csv	4354	4060001010286	株式会社カキヌマ
unit_million	import_firstTime_41.csv	4419	3010402032174	株式会社セコイア
unit_million	import_firstTime_41.csv	4420	8010801008745	株式会社ナカムラ
unit_million	import_firstTime_42.csv	36	8180000000000	名興発條株式会社
unit_million	import_firstTime_42.csv	80	5180000000000	有限会社一光工業
unit_million	import_firstTime_42.csv	88	1180000000000	三峯株式会社
unit_million	import_firstTime_42.csv	101	9180000000000	株式会社ティーエムシー
unit_million	import_firstTime_42.csv	146	8180000000000	旭金属株式会社
unit_million	import_firstTime_42.csv	149	2180000000000	株式会社メグラス
unit_million	import_firstTime_42.csv	168	9180000000000	草川工業株式会社
unit_million	import_firstTime_42.csv	193	1180000000000	エベレスト工業株式会社
unit_million	import_firstTime_42.csv	249	4180000000000	株式会社キムラ美芸
unit_million	import_firstTime_42.csv	252	9180000000000	安部製菓株式会社
unit_million	import_firstTime_42.csv	284	5180000000000	株式会社丸小本店
unit_million	import_firstTime_42.csv	318	4180000000000	株式会社アオキーズ・コーポレーション
unit_million	import_firstTime_42.csv	345	8180000000000	杉友商事株式会社
unit_million	import_firstTime_42.csv	443	6180000000000	株式会社パッコム
unit_million	import_firstTime_42.csv	459	4180000000000	岡重機産業有限会社
unit_million	import_firstTime_42.csv	460	8180000000000	テイーダ株式会社
unit_million	import_firstTime_42.csv	461	5180000000000	株式会社テラサワ
unit_million	import_firstTime_42.csv	518	2180000000000	松栄製鋲株式会社
unit_million	import_firstTime_42.csv	519	5180000000000	株式会社やまうち製作所
unit_million	import_firstTime_42.csv	571	7180000000000	キムラガステム株式会社
unit_million	import_firstTime_42.csv	602	9180000000000	株式会社在田商店
unit_million	import_firstTime_42.csv	607	8180000000000	株式会社センサスヤマモト
unit_million	import_firstTime_42.csv	645	5180000000000	千代田合成株式会社
unit_million	import_firstTime_42.csv	674	2180000000000	株式会社丸茂
unit_million	import_firstTime_42.csv	685	2180000000000	株式会社伊藤精密工具製作所
unit_million	import_firstTime_42.csv	687	7180000000000	株式会社金星商会
unit_million	import_firstTime_42.csv	706	3180000000000	新光酸商株式会社
unit_million	import_firstTime_42.csv	722	2180000000000	株式会社シミズ
unit_million	import_firstTime_42.csv	736	7180000000000	株式会社角田製作所
unit_million	import_firstTime_42.csv	746	7180000000000	株式会社林組
unit_million	import_firstTime_42.csv	761	1180000000000	株式会社浅野製作所
unit_million	import_firstTime_42.csv	803	1180000000000	株式会社早川モータース
unit_million	import_firstTime_42.csv	823	3180000000000	株式会社エイコーテック
unit_million	import_firstTime_42.csv	874	7180000000000	株式会社安藤建商
unit_million	import_firstTime_42.csv	876	2180000000000	竹内浴槽株式会社
unit_million	import_firstTime_42.csv	919	2180000000000	株式会社マツミ
unit_million	import_firstTime_42.csv	920	9180000000000	株式会社堀商店
unit_million	import_firstTime_42.csv	942	5180000000000	株式会社タニグチ商店
unit_million	import_firstTime_42.csv	971	8180000000000	松紅園株式会社
unit_million	import_firstTime_42.csv	973	9180000000000	松山業務店株式会社
unit_million	import_firstTime_42.csv	988	6180000000000	株式会社久保田商店
unit_million	import_firstTime_42.csv	999	2180000000000	トラストエンジニアリング株式会社
unit_million	import_firstTime_42.csv	1008	5180000000000	伊藤防災株式会社
unit_million	import_firstTime_42.csv	1016	1180000000000	有限会社沢和
unit_million	import_firstTime_42.csv	1018	4180000000000	山鶴株式会社
unit_million	import_firstTime_42.csv	1019	7180000000000	株式会社DAIEI
unit_million	import_firstTime_42.csv	1022	4180000000000	有限会社ハヤケン
unit_million	import_firstTime_42.csv	1039	8180000000000	三和食品工業株式会社
unit_million	import_firstTime_42.csv	1060	9180000000000	斎藤建設株式会社
unit_million	import_firstTime_42.csv	1062	6180000000000	株式会社伊藤商会
unit_million	import_firstTime_42.csv	1090	2180000000000	創輝建設株式会社
unit_million	import_firstTime_42.csv	1091	9180000000000	江洲産商株式会社
unit_million	import_firstTime_42.csv	1100	3180000000000	株式会社タカツ
unit_million	import_firstTime_42.csv	1107	6180000000000	シンワ空調サービス株式会社
unit_million	import_firstTime_42.csv	1125	5180000000000	有限会社菊地運輸
unit_million	import_firstTime_42.csv	1126	1180000000000	株式会社岩田電気
unit_million	import_firstTime_42.csv	1137	7180000000000	名和建装株式会社
unit_million	import_firstTime_42.csv	1145	1180000000000	株式会社愛知商店
unit_million	import_firstTime_42.csv	1147	3180000000000	株式会社近江屋精肉店
unit_million	import_firstTime_42.csv	1152	3180000000000	鳴海精機有限会社
unit_million	import_firstTime_42.csv	1163	3180000000000	葵建設株式会社
unit_million	import_firstTime_42.csv	1167	2180000000000	恒川建設株式会社
unit_million	import_firstTime_42.csv	1170	3180000000000	八原建設株式会社
unit_million	import_firstTime_42.csv	1173	2180000000000	万越株式会社
unit_million	import_firstTime_42.csv	1197	4180000000000	鈴木電気工事株式会社
unit_million	import_firstTime_42.csv	1270	7180000000000	株式会社村井
unit_million	import_firstTime_42.csv	1278	2180000000000	清友建設株式会社
unit_million	import_firstTime_42.csv	1294	5180000000000	加藤商事株式会社
unit_million	import_firstTime_42.csv	1311	7180000000000	誠産業株式会社
unit_million	import_firstTime_42.csv	1319	8180000000000	株式会社モルフ
unit_million	import_firstTime_42.csv	1325	5180000000000	株式会社コンクニ
unit_million	import_firstTime_42.csv	1344	9180000000000	株式会社味画
unit_million	import_firstTime_42.csv	1374	4180000000000	株式会社アイアンホームズ
unit_million	import_firstTime_42.csv	1417	8180000000000	株式会社仏壇の大野屋
unit_million	import_firstTime_42.csv	1418	2180000000000	株式会社セイアイプランニング
unit_million	import_firstTime_42.csv	1430	6180000000000	東海紙工株式会社
unit_million	import_firstTime_42.csv	1450	4180000000000	株式会社ワイエムティー
unit_million	import_firstTime_42.csv	1453	4180000000000	株式会社ヒューマンテーブル
unit_million	import_firstTime_42.csv	1465	3180000000000	株式会社ワイマーケット
unit_million	import_firstTime_42.csv	1514	5180000000000	株式会社ワイズ
unit_million	import_firstTime_42.csv	1545	8180000000000	株式会社豊和
unit_million	import_firstTime_42.csv	1565	4180000000000	船橋株式会社
unit_million	import_firstTime_42.csv	1585	6180000000000	株式会社横井業務店
unit_million	import_firstTime_42.csv	1599	4180000000000	株式会社渡辺商店
unit_million	import_firstTime_42.csv	1605	6180000000000	三洋電設株式会社
unit_million	import_firstTime_42.csv	1612	1180000000000	株式会社ユタカ
unit_million	import_firstTime_42.csv	1613	1180000000000	中島紙工株式会社
unit_million	import_firstTime_42.csv	1618	7180000000000	有限会社竹内工務店
unit_million	import_firstTime_42.csv	1631	8180000000000	株式会社鳥居商店
unit_million	import_firstTime_42.csv	1637	3180000000000	株式会社愛洋産業
unit_million	import_firstTime_42.csv	1647	9180000000000	株式会社日森
unit_million	import_firstTime_42.csv	1649	2180000000000	江口株式会社
unit_million	import_firstTime_42.csv	1730	3180000000000	丹建株式会社
unit_million	import_firstTime_42.csv	1760	9180000000000	株式会社隆陽社
unit_million	import_firstTime_42.csv	1763	2180000000000	株式会社東利
unit_million	import_firstTime_42.csv	1766	4180000000000	株式会社中村
unit_million	import_firstTime_42.csv	1780	2180000000000	有限会社エイコウホーム
unit_million	import_firstTime_42.csv	1807	8180000000000	株式会社米甚
unit_million	import_firstTime_42.csv	1820	5180000000000	朝日株式会社
unit_million	import_firstTime_42.csv	1841	4180000000000	小島建設株式会社
unit_million	import_firstTime_42.csv	1847	5180000000000	有限会社若宮商事
unit_million	import_firstTime_42.csv	1885	9180000000000	唐橋塗装株式会社
unit_million	import_firstTime_42.csv	1902	4180000000000	三裕産業株式会社
unit_million	import_firstTime_42.csv	1935	2180000000000	有限会社わかくさ
unit_million	import_firstTime_42.csv	1942	1180000000000	株式会社マツザワ瓦店
unit_million	import_firstTime_42.csv	1945	6180000000000	有限会社セイブトレーディング
unit_million	import_firstTime_42.csv	1971	5180000000000	株式会社支留比亜コーポレーション
unit_million	import_firstTime_42.csv	1987	1180300000000	株式会社シバタ
unit_million	import_firstTime_42.csv	2027	9180000000000	丸久運輸株式会社
unit_million	import_firstTime_42.csv	2119	3180300000000	岡崎リサイクルセンター株式会社
unit_million	import_firstTime_42.csv	2126	1180300000000	株式会社睦自動車
unit_million	import_firstTime_42.csv	2181	4180300000000	株式会社ハヤシ鋳造所
unit_million	import_firstTime_42.csv	2237	8180300000000	有限会社木村合成
unit_million	import_firstTime_42.csv	2285	7180300000000	株式会社岩瀬工務店
unit_million	import_firstTime_42.csv	2398	9180000000000	永井撚糸合資会社
unit_million	import_firstTime_42.csv	2399	3180300000000	株式会社南山園
unit_million	import_firstTime_42.csv	2443	4180300000000	武師建設株式会社
unit_million	import_firstTime_42.csv	2458	7180300000000	有限会社松和メンテナンス
unit_million	import_firstTime_42.csv	2461	8180300000000	株式会社細井設計
unit_million	import_firstTime_42.csv	2478	5180300000000	株式会社山豊工建
unit_million	import_firstTime_42.csv	2482	3180300000000	株式会社東海分析化学研究所
unit_million	import_firstTime_42.csv	2508	5180300000000	株式会社タカミインダストリー
unit_million	import_firstTime_42.csv	2540	8180000000000	そぶえ産業株式会社
unit_million	import_firstTime_42.csv	2546	4180300000000	株式会社晴電舎
unit_million	import_firstTime_42.csv	2555	8180300000000	株式会社エイリン
unit_million	import_firstTime_42.csv	2558	9180300000000	株式会社鈴瀧
unit_million	import_firstTime_42.csv	2559	6180300000000	株式会社夏目組
unit_million	import_firstTime_42.csv	2597	1180300000000	有限会社加藤自動車
unit_million	import_firstTime_42.csv	2601	2180000000000	名成コンクリート株式会社
unit_million	import_firstTime_42.csv	2606	5180000000000	株式会社ジョイフル設備
unit_million	import_firstTime_42.csv	2619	6180300000000	株式会社サンセルフ
unit_million	import_firstTime_42.csv	2693	5180300000000	株式会社深谷工務所
unit_million	import_firstTime_42.csv	2741	4180300000000	ヤスキ建設株式会社
unit_million	import_firstTime_42.csv	2819	3180300000000	株式会社ホテル末広
unit_million	import_firstTime_42.csv	2849	2180300000000	大野工業株式会社
unit_million	import_firstTime_42.csv	2894	6180000000000	上中建築株式会社
